MeanEducation,MeanHouseholdIncome,Zip1
11.60554505,43852.46331,2
12.18578767,47955.68182,2
12.01664025,43267.89819,2
10.54945055,31237.62376,2
12.31756479,44596.13531,2
11.6580621,40401.45867,2
10.95369458,39659.84321,2
11.62272727,34930,2
11.69111763,39119.84931,2
11.20285261,33646.47137,2
11.01886792,42352.82651,2
11.6043956,43650.07321,2
12.41823056,43978.13121,2
12.26323714,47385.8954,2
11.7659811,40807.75541,2
11.32376238,42282,2
10.73891081,31498.69059,2
10.4321608,26740.36511,2
9.615384615,16797.2973,2
11.74681906,36002.09372,2
12.60694108,35098.45288,2
11.36363636,30506.71141,2
10.58703072,34809.375,2
10.34188034,24573.31731,2
11.74074074,36191.17647,2
12.21301775,37660.80402,2
10.73100304,27894.13265,2
10.4,20730.76923,2
7,22091.83673,2
12,35223.02158,2
10.45930233,30040.94828,2
12.96296296,15419.35484,2
10.73943662,27411.86441,2
10.62142857,22201.38889,2
9.816091954,26149.74619,2
10.19262295,23972.67356,2
11.39726027,16936.84211,2
13.40424217,43983.10094,2
11.9785832,41789.78979,2
11.81008902,32208.15451,2
11.73493976,37192.8733,2
11.18459191,37423.28581,2
12.6,45695.65217,2
11.38356164,38990.68323,2
12.1010101,33041.58004,2
11.70786517,48000,2
11.02941176,27504.6729,2
11.57057654,33904.00668,2
10.98231827,26855.17241,2
11.67238002,36298.35519,2
11.12962963,21470.83333,2
11.95049505,52157.69231,2
11.60954447,41853.84615,2
12.53985459,42434.92081,2
10.7361809,29080.97166,2
11.79039301,29560.39076,2
12,27500,2
10.86666667,31424.51155,2
11.75056689,32501.05263,2
10.23636364,22898.49624,2
11.8345679,39546.56319,2
11.44936709,33423.96313,2
10.95375723,23006.94444,2
10.61724138,31246.72321,2
10.8502994,24273.33333,2
10.73103448,32427.21519,2
10.86956522,26671.56863,2
11.26326964,38810.24096,2
11.71372549,26646.45858,2
12.4804631,46602.25922,2
11.09848485,27390.90909,2
11.11162791,39442.16418,2
10.89787234,27136.07595,2
11.18772563,36991.31944,2
12.02816901,30837.27811,2
10.28514056,26066.66667,2
10.51234568,23254.59318,2
11.50636943,41446.05263,2
11.95229358,37295.96587,2
14.21989329,60555.39339,2
11.5526256,34430.1237,2
11.96286445,39587.99492,2
14.56158964,80076.24717,2
12.16022682,43801.60917,2
12.40740741,43252.33645,2
12.40559127,48333.83607,2
12.62857143,44634.25926,2
11.2936803,44080.90615,2
12.84087591,30049.84544,2
10.73011364,30177.30496,2
10.42950108,32117.10963,2
9.900849858,32056.30027,2
11.70515854,35811.55574,2
13.04747774,41531.87614,2
13.03648142,47534.71412,2
10.69393512,25812.57783,2
12.07009694,42555.05762,2
10.92741935,25984.74576,2
10.37931034,30650,2
11.31733746,34101.6109,2
9.802197802,29569.70984,2
14.28571429,54642.85714,2
9.5,31129.03226,2
10.20784314,31020.83333,2
10.48768473,31662.10046,2
11.21212121,48102.33918,2
11.07575758,42344.59459,2
11.11641392,33511.12116,2
10.69607843,29551.88679,2
11.47368421,34849.37238,2
10.8,11745.28302,2
11.21908894,38009.97783,2
11.52380952,53892.85714,2
11.52429668,35603.77924,2
12.90871985,52409.52059,2
12.12363067,49516.35351,2
14.50368444,72344.85557,2
12.825,48576.71958,2
11.98623064,33611.92931,2
12.71809931,58063.23132,2
12.32199638,55580.66561,2
12.32142857,66136.36364,2
13.43236301,76919.20652,2
11.91933104,60005.01193,2
13.17241379,52961.53846,2
13.62998501,86583.15821,2
13.12286689,63178.92088,2
12.51766953,55572.64151,2
12.31234611,58413.07168,2
12.58611188,58259.22354,2
10.61904762,70333.33333,2
13.1117851,68663.03437,2
15.16666667,103055.5556,2
12.73421053,42600.77519,2
11.81975309,59770.41943,2
11.89493294,48016.83111,2
11.95263541,55155.62291,2
11.80828221,52421.34831,2
12.62162162,34522.72727,2
14.65882426,85544.5929,2
13.49778305,71054.75577,2
15.82041758,103573.3586,2
16.32321751,129018.6483,2
12.51134912,61003.91163,2
15.98052711,83155.71914,2
16.09710294,68592.76856,2
14.36349206,72402.28013,2
13.42535801,67082.12889,2
15.31291224,113821.6753,2
14.90926545,91826.31749,2
14.08616958,76738.06308,2
13.48334624,66560.04024,2
12.47758621,42225.22189,2
13.19299024,51925.90028,2
13.84745763,51465.85366,2
11.8639576,46971.25097,2
13.16949153,34184.21053,2
12.46923937,52480.96976,2
12.69671563,65763.58091,2
10,55000,2
12.74767549,48384.09419,2
13.14622642,65809.25508,2
11.59701493,39957.62712,2
14.78378378,47320.51282,2
12.31780962,53368.82047,2
11.97573722,47795,2
12.2757649,52599.89889,2
13.29817444,54357.63889,2
12.208,41877.97619,2
12.42857143,44521.21212,2
10.51612903,41973.68421,2
12.63934426,50297.63004,2
12.74100719,62952.6749,2
11.78636608,62590.04739,2
12.13498403,50868.13584,2
12.20879121,63830.74451,2
10.53191489,43134.61538,2
12.76985195,64326.00503,2
13.15277778,73328.80435,2
11.79842932,47983.30754,2
12.89259259,46326.59933,2
12.3662855,46449.61832,2
12.90639481,51822.90867,2
11.90703125,42468.51574,2
14.10526316,52302.63158,2
13.15597484,52835.14796,2
13.04166667,62339.54727,2
14.52272727,61966.01942,2
13.55,22763.15789,2
14.17017692,77951.46958,2
11.61904762,31517.85714,2
12.88080552,55355.88035,2
13.54471545,64212.53823,2
12.21674877,42038.16794,2
11.57535025,52154.26263,2
11.25136612,35225.56391,2
12.12458599,54613.85135,2
11.77278791,50080.72519,2
11.99521531,42256.09756,2
11.19825073,46714.03813,2
11.55,56625,2
13.55034722,54915.83452,2
12.31207066,60306.65163,2
11.87908102,48080.16444,2
11.76297303,44191.01217,2
11.43147208,33065.21739,2
12.5443191,54498.12223,2
12.80838323,40623.68421,2
12.06398146,47240.39044,2
12.50523952,49467.30245,2
14.22457627,103661.6162,2
12.81786506,65987.82584,2
8.805194805,47458.33333,2
12.22509225,39939.75283,2
12.96482412,60727.15736,2
12.55416013,49736.37703,2
12.69869514,56121.03448,2
14.39466592,72213.13697,2
12.10756918,38379.42889,2
13.78943956,48867.07005,2
14.79269477,85038.75557,2
14.7081584,67060.58086,2
12.91428571,57638.88889,2
13.45714286,48622.36842,2
12.18371153,42147.82363,2
13.16842105,63701.77706,2
13.63262162,59334.98927,2
13.72195307,73204.71615,2
11.74760929,36993.46803,2
12.14285714,40692.40166,2
14.04281346,95790.69767,2
13.70229008,42916.11842,2
13.83673469,43910.44776,2
12.30605227,39814.791,2
11.57983193,21605.26316,2
12.98050682,73770.66116,2
10.71428571,46621.62162,2
13.68113687,63322.19485,2
12.51019454,46713.99673,2
11.75902141,28406.58288,2
14.82578157,57711.81402,2
13.4985119,52398.75331,2
12.97424186,45349.67466,2
13.1691572,42441.20248,2
11.95441537,31841.01867,2
12.24779291,40794.9597,2
12.75675676,79558.82353,2
13.4484811,53572.30877,2
12.02032914,42367.51074,2
12.63650307,52380.92269,2
13.42258523,86693.13031,2
11.61865407,51491.10122,2
12.46687307,60563.75744,2
12.05988024,43755.9761,2
11.43347639,36972.66314,2
12.09298394,42902.41998,2
11.27431153,40304.22692,2
11.64220183,49727.27273,2
12.11294416,40751.17925,2
11.16680924,47730.38229,2
11.69107322,39040.80172,2
12.41176471,56774.2915,2
11.57200268,34386.20245,2
12.02513696,40389.49923,2
11.42507645,43604.4686,2
12.34408602,44123.96694,2
11.4063981,40345.82943,2
11.74692202,43450.86705,2
13.12,33500,2
11.70558376,33719.23828,2
12.46940928,46011.08968,2
12.99102478,48638.95272,2
13.80795502,61078.70684,2
12.98245614,46100,2
12.62105263,25089.84375,2
12.49475182,46168.82177,2
11.98912558,37311.89956,2
15.5952381,57234.24879,2
12.69482976,47200.42116,2
14.14648858,47946.98911,2
13.354,51350.27416,2
15.2720174,76863.70281,2
12.16194581,44259.59353,2
12.39626973,38715.34977,2
14.30864745,41972.26277,2
11.83423507,41783.30523,2
13.09481195,52484.07407,2
11.30894309,33962.73292,2
13.44622359,69409.5058,2
13.18167191,55398.51926,2
13.47773938,70102.82821,2
11.78356164,33927.52101,2
11.92846034,36298.47645,2
12.31100547,45439.47899,2
11.92295473,48560.75419,2
11.44805195,44459.75232,2
12.10837887,43959.71867,2
12.54382184,53794.79554,2
11.13202545,38278.39152,2
11.45842027,36231.21907,2
11.16459627,31595.34884,2
11.25092251,39101.63791,2
11,31753.84615,2
12.25409492,38065.50703,2
11.12463599,38105.36585,2
11.79130932,40516.72765,2
12.19027182,44634.52873,2
11.11531532,32088.52174,2
11.68888889,37090.57971,2
12.429462,39054.13899,2
14.03379704,69058.09085,2
0,0,2
12.73616726,46303.6609,2
13.76814815,75729.3956,2
11.52008197,39171.88612,2
11.24303797,32828.45403,2
10.64788732,29781.04575,2
9.722891566,22793.65079,2
11.50792783,40091.31075,2
11.79230769,41085.56461,2
12.12334802,44408.66729,2
11.84831461,35196.49123,2
11.60438513,40726.50602,2
13.158562,61841.89167,2
12.15427443,45581.02669,2
11.86261559,36626.59033,2
12.88334363,53713.10325,2
11.5,22457.44681,2
11.5933908,31602.86225,2
9.686032138,34625.13369,2
11.09580052,34174.25968,2
11.77426637,34792.66467,2
10.92682927,29539.68254,2
11.05811369,33751.39888,2
10.29380764,27257.85208,2
11.62857143,15459.18367,2
11.79127871,39000.49164,2
11.87321893,39793.31613,2
10.15625,33479.02098,2
11.52223337,39343.22679,2
12.6980198,46332.58595,2
12.28997868,50238.76404,2
11.89033019,38862.56697,2
10.66737064,32159.79381,2
12.04361371,48439.18919,2
11.78980014,39897.42693,2
11.86180631,43936.30952,2
11.40803474,34996.64903,2
11.06140351,34337.13355,2
11.20866591,41159.61633,2
12.03484192,40505.84213,2
11.97868738,43804.08693,2
11.42255498,50059.87461,2
11.19642857,31237.70492,2
11.69736842,50153.48473,2
11.78787879,38500,2
12.5078727,44720.50562,2
12.07777778,41789.9045,2
10.91763653,33931.95489,2
13.10606061,45070.51282,2
11.67793427,44686.41975,2
12.14547896,46963.04914,2
11.85879285,41527.8617,2
12.95149864,62753.52455,2
12.78504673,50710.04566,2
11.47490072,43102.29855,2
12.79738562,49248.65201,2
10.83664534,36872.9149,2
10.73383318,38961.93093,2
10,43100,2
12.03963012,40037.86524,2
11.50664697,43983.47107,2
10.3968254,20615.38462,2
12.1363779,41845.57848,2
11.63867684,33882.84519,2
11.85949506,44086.34538,2
10.54905808,27732.74304,2
11.46521054,34359.23039,2
12.27948798,36798.22454,2
11.43270869,25359.73597,2
11.14285714,18657.89474,2
10.23333333,22300,2
11.2702952,30826.64526,2
9.881773399,26559.40594,2
10.2832981,20462.15781,2
9.777372263,19004.21348,2
10.65714286,17806.2201,2
10.11989796,27214.92205,2
10.58785942,19694.3662,2
11.05400372,30962.93245,2
9.272727273,20454.54545,2
7.476190476,21280.70175,2
11.45192308,32568.96552,2
8.919230769,23511.64725,2
9.889952153,23166.04478,2
11.6154602,34127.1261,2
11.32432432,26087.06468,2
10.02040816,33924.5283,2
12.06349206,27324.46809,2
10.4197861,22413.73886,2
10.57471264,28947.91667,2
10.71681416,34197.67442,2
10.25,33026.66667,2
11.77777778,36542.25352,2
13.49756098,40801.33929,2
12.16666667,30676.51757,2
12.00582411,39972.46263,2
9.951807229,34020.83333,2
12.49144254,37596.5435,2
12.6557377,53147.72727,2
10.83529412,25984.61538,2
10.42679901,33001.10865,2
12.08,27000,2
11.32864675,34360.81694,2
11.8125,32454.02299,2
9.388235294,22203.8835,2
12,36590.90909,2
12.18446602,25707.74648,2
12.98504837,40595.69406,2
11.92286501,39126.88172,2
11.7689769,46331.4121,2
10.53422819,28082.74648,2
13.03114187,45728.98551,2
10.87912088,27304.34783,2
12.34761029,40240.45961,2
12.59307219,48210.9681,2
10.84699454,36011.99495,2
12.33229186,40278.26949,2
10.7005988,30621.27045,2
11.74981161,33257.12392,2
11.0248139,32005.24109,2
11.43013699,34607.23514,2
10.81620553,24048.56115,2
10.59310345,33398.64865,2
11.66517857,35662.63238,2
11.02729529,29075.05519,2
0,0,2
12.1530343,44700.37453,2
9.930327869,27024.73498,2
11.92334495,45008.96414,2
10.92566079,27637.2796,2
10.93647059,26557.01754,2
10.56207675,24038.17505,2
11.91119148,31476.59662,2
12.35928532,37070.96055,2
11.68292683,52509.09091,2
12.01041667,28964.91228,2
13.13829787,38316.39723,2
10.86708296,42816.23932,2
10.01036269,26754.38596,2
10.39452055,26242.08145,2
11.24457429,37570.13259,2
11.48407643,24323.04527,2
10.72839506,26327.38095,2
11.32950192,41718.41155,2
14.8,39451.21951,2
12.52173913,59500,2
10.904,18280.66914,2
11.05477528,28715.35614,2
11.86842105,37705.30452,2
12.1734104,44119.04762,2
12.64285714,13931.81818,2
11.55140187,28166.66667,2
10.57692308,20125,2
13.17259119,42149.43002,2
11.82438408,33368.36158,2
11.85381166,37264.65134,2
12.49490114,40152.74966,2
11.95081818,37109.44994,2
12.26100244,40502.41726,2
12.94698276,42642.13982,2
11.49433962,38686.5285,2
12.38968481,39918.62955,2
8.787878788,24047.61905,2
12.05456853,38541.78929,2
11.86470588,41839.94709,2
12.61663856,46625.20632,2
11.56521739,16477.27273,2
12.32829457,39565.67439,2
11.15267176,37770.60932,2
11.77829099,41647.69066,2
12.07514451,42027.63158,2
10.6,32357.36677,2
10.23987539,27251.94805,2
10.75862069,38627.11864,2
10.74038462,42927.83505,2
10.5,25740.74074,2
12.02962963,28569.72789,2
12.82768362,41522.4327,2
11.37741047,25663.39869,2
11.38947368,23528.22581,2
0,17500,2
11.7076412,32348.61111,2
12.04545455,37595.61753,2
10.59474412,32278.63962,2
9.228571429,51340.90909,2
11.63519313,28768.72247,2
12.8974359,31495.57522,2
11.62756598,29513.12336,2
12.89322382,46911.97822,2
11.36986301,19730.76923,2
11.78571429,29797.56098,2
12.4,25748.02111,2
11.57566303,38958.57143,2
12.32673267,44294.15808,2
11.78556263,37569.30693,2
12.045,38286.04119,2
12.88679245,29302.23881,2
11.33195876,32933.89199,2
12.1875,32595.58824,2
12.4375,42658.70307,2
14.26621612,36125.16405,2
10.64922481,33657.40741,2
11.99230769,39269.23077,2
11.81083032,40379.39074,2
12.35008666,38978.26087,2
12.07897574,36436.36951,2
13.38585209,41521.81401,2
12.77922078,40861.28049,2
11.81494253,33469.97455,2
9.828828829,27114.17323,2
0,0,2
12.27407407,43298.34254,2
11.63380282,30839.88764,2
10.54545455,21183.90805,2
11.79009039,34780.30088,2
11.78975265,37596.60767,2
11.74545455,51435.18519,2
11.265625,24284.09091,2
10.64390244,27938.59649,2
10.9895288,36506.97674,2
11.5,66071.42857,2
11.425,34123.05296,2
11.56785714,44501.37741,2
13.01140684,57524.42613,2
12.28644338,46151.99663,2
12.16778996,50761.99772,2
12.10941476,48387.00841,2
11.87927213,47470.83791,2
12.55731787,36621.37385,2
13.72976308,51269.41758,2
11.89187947,39144.12727,2
0,0,2
8.153846154,111068.1818,2
12.91474895,54282.20859,2
11.55544554,44170.94703,2
11.42421194,41986.74863,2
12.39986975,43908.39087,2
13.0521228,54143.02954,2
13.47778063,61322.0954,2
14.37057992,79589.79493,2
12.69646212,51581.27451,2
13.94144859,59897.96588,2
12.00442478,43278.21012,2
11.90285036,42741.64229,2
11.91925382,45558.87607,2
11.99916072,40104.2618,2
12.59070982,50707.98245,2
11.41718784,45215.68817,2
11.43316896,45332.38052,2
11.87197695,51156.25563,2
13.20498301,58025.94298,2
12.77571214,37787.16109,2
13.21392,56503.19655,2
14.36133387,68604.41708,2
13.63694853,77741.26593,2
11.24667932,36048.17128,2
11.68328585,55362.31263,2
11.96024279,40644.10966,2
12.01512547,46551.13893,2
13.12059035,58956.0319,2
11.92211405,41564.38515,2
11.71671388,36822.99742,2
11.21505974,42088.13747,2
12.05380932,48669.29106,2
13.16953317,56779.12341,2
11.95947813,43577.33547,2
12.31738397,45010.17028,2
12.72617819,52916.94005,2
11.4749702,35318.28571,2
12.55640112,52344.26787,2
12.14005764,31692.65606,2
13.26791943,53883.30137,2
10.41176471,27936.58537,2
12.34182277,39455.26668,2
12.51079137,22186.81319,2
12.39922481,36309.45946,2
11.6653004,31755.23136,2
10.94736842,22253.84615,2
11.24576845,29884.11117,2
11.82611506,31934.96673,2
10.87458746,26656.34837,2
10.48205128,19504.90196,2
11.76061538,40405.41224,2
12.30952381,41332.37822,2
12.19199407,48393.31533,2
12.35209576,38355.00533,2
13.46437475,51736.26698,2
11.21412301,27275.98566,2
10.51388889,29355.42169,2
8.741935484,15000,2
11.45962733,32258.85559,2
12.2138539,40857.897,2
11.06395349,36373.44398,2
11.02402402,28572.85829,2
11.12351544,32814.24149,2
10.8,31960.0939,2
12.85964912,24798.24561,2
11.43085714,27684.8659,2
9.4,28900,2
11.58665269,31114.7211,2
12.43708609,55786.18421,2
11.35897436,23355.07246,2
10.93154034,28368.89693,2
10.98281787,32782.87462,2
11.03571429,31930.23256,2
12,24250,2
13.25432888,53696.0686,2
10.84375,35845.2381,2
11.86403002,32486.20812,2
11.83450559,33030.92593,2
12,22421.05263,2
11.98029557,30532.75109,2
11.08843537,35481.67006,2
11.71949686,34297.4753,2
12.00952381,36326.71233,2
11.94496675,36420.66383,2
10.46666667,28428.57143,2
11.1,35524.94802,2
11.85217391,31153.48101,2
11.57894737,50991.07143,2
13.3205762,38076.62539,2
11.07692308,66277.77778,2
10.76545842,33891.9598,2
11.36842105,24700,2
12.29379419,37540.85078,2
11.61389961,36246.5374,2
11.11619718,28455.24957,2
12.05579399,46814.15929,2
11.35687732,32510.03344,2
12.71493213,40447.08029,2
11.20146905,28233.56705,2
11.79167744,33276.99591,2
11.31818182,17918.18182,2
9.92,41863.63636,2
11.47244094,30375.75758,2
11.12981455,41913.41463,2
11.27741935,30509.43396,2
11.49186992,35165.17494,2
11.5,76153.84615,2
10.4952381,33779.85075,2
12.08641975,33000,2
13.06730769,44375.89928,2
10.35928144,30348.10127,2
11.2,29242.15247,2
12.03266332,36082.03991,2
12.2,26238.09524,2
11.35483871,47814.60674,2
11.56701031,33548.82813,2
12.33043675,37755.29221,2
11.6039604,28203.50242,2
12.04956268,32968.69958,2
11.65789474,34200.0815,2
11.98467433,45703.7037,2
12.94354839,40760.11561,2
11.60219982,39172.95141,2
12.64204545,43537.5,2
11.390681,37205.65579,2
11.84122919,50950.34757,2
11.63890541,41502.05364,2
11.23963134,40577.98026,2
11.94892012,49480.53807,2
13.86184306,72562.81948,2
11.88257165,44500.06477,2
11.34341906,35966.75787,2
12.04563233,45977.00429,2
12.04085106,46844.32234,2
12.45944164,50602.65425,2
12.02325581,41719.37639,2
11.68667345,40779.24362,2
11.74494849,45935.16823,2
12.97625094,50167.36137,2
12.31932773,43363.56529,2
11.40028289,47760.86957,2
13.33482052,51518.6112,2
12.10186092,39003.7843,2
11.75581395,51598.83721,2
10.86730339,33277.96571,2
13.1414025,59069.70044,2
11.87009362,38071.21188,2
11.90606375,44605.82386,2
12.06586627,47182.45066,2
12.09679116,47084.09484,2
14.35581854,84142.36861,2
10,37038.46154,2
10.8982808,37724.52107,2
13.49984192,76854.03293,2
11.74465483,44076.72289,2
13.83794206,51409.30874,2
12.04245906,41040.47619,2
13.80772241,50166.55098,2
12.11459149,48920.53339,2
12.11673307,47000.16239,2
14.66870017,83029.78551,2
15.597245,86153.24685,2
13.19812242,58553.94079,2
12.49557934,54724.45398,2
12.00532299,44655.31506,2
12.86113463,40446.38602,2
12.70211268,49227.53165,2
11.50629426,35387.97493,2
11.75694625,43259.95365,2
11.81213307,48140.45887,2
14.04423755,68690.58026,2
12.4376245,51800.55983,2
15.0708017,67766.65666,2
14.67987259,66147.47391,2
11.98639896,36718.5681,2
12.70211361,54483.9779,2
12.18364929,40747.67225,2
11.44104803,40633.38192,2
12.06254044,42827.61295,2
11.83761682,35088.90926,2
11.50273823,37788.57715,2
11.92798032,45895.47623,2
12.02742103,42862.64514,2
10.85900217,33450.35852,2
12.23507463,40112.5,2
12.80268595,54930.1406,2
10.2872777,30988.57994,2
11.92945545,43030.49096,2
12.33023308,48544.22307,2
14.39971537,50802.82672,2
11.61299435,35398.7976,2
11.72258065,35992.34136,2
11.29220779,26670.61611,2
11.68673608,35850.85034,2
11.44933613,47792.75715,2
11.70326122,43540.09992,2
11.16930023,35635.18519,2
13.76625988,59855.51197,2
11.82797947,28776.06299,2
11.2505176,42244.97126,2
11.84126984,46585.22727,2
14.61770048,43707.95255,2
11.98733215,49413.59136,2
12.161918,48640.06989,2
11.07189015,36429.60289,2
13.14124294,59000,2
11.65292663,42252.0979,2
11.48298009,44038.0117,2
11.84964811,38764.67821,2
11.4,46872.22222,2
12.25227853,49302.88614,2
12.29467681,56747.999,2
12.88960658,56077.28158,2
12.27007299,40443.09064,2
12.11951754,53446.64554,2
11.224,36485.86572,2
13.32353518,39896.3021,2
11.75773585,41059.3201,2
12.66396835,50366.92888,2
11.82926829,35871.28713,2
11.42701092,37204.77471,2
12.46693589,36970.97965,2
10.23776224,29310.50228,2
11.93189606,37629.42963,2
10.82442748,26466.93387,2
11.03488372,29386.79245,2
10.95663265,29512.98701,2
11.49476831,38118.66792,2
11.34387352,30349.15254,2
10.95459459,33241.68207,2
11.44300298,33761.82876,2
10.92898591,30858.06318,2
11.22694572,33549.20814,2
11.63273196,40282.00692,2
10.88197193,33615.2439,2
11.65603354,37848.39624,2
11.27368421,25377.27273,2
11.44217687,39279.08025,2
10.62121212,29437.92325,2
11.94273419,36586.50946,2
11.93401015,43265.3885,2
11.67598382,43846.48345,2
11.98005698,37330.55092,2
15.5,94285.71429,2
11.72718431,39853.97909,2
12.08254044,37757.3649,2
11.24027916,33431.08399,2
12.30392157,34732.28346,2
10.87007874,32817.58958,2
13.07674895,47988.47501,2
11.98604651,34305.90717,2
10.19047619,37229.72973,2
12.23818526,43546.37527,2
11.5696,40832.40223,2
13.040158,55700,2
13.10167696,45902.04729,2
11.56278967,35305.20771,2
11.23559759,37146.98076,2
11.97820436,45289.27393,2
11.4461671,46409.71744,2
11.241907,37237.89045,2
11.97882025,40044.86562,2
12.15677656,44761.71262,2
11.78627968,34684.68468,2
11.61120401,47119.41885,2
14.82352941,29268.29268,2
11.52597403,40673.25581,2
11.00524476,34727.20247,2
11.14084507,32843.91534,2
11.22005739,35297.73186,2
11.00979519,35765.02003,2
11.34446764,28668.19013,2
11.19098458,26501.04058,2
12.14636119,38320.20345,2
9.625,30161.45833,2
10.70454545,38995.65217,2
11.14198783,29834.33219,2
10.89930556,24038.09524,2
11.31756757,30924.88954,2
10.18238994,26300.57803,2
11.9122807,14298.7013,2
12.7556391,36166.66667,2
10.66805195,28020.51984,2
8.785714286,14821.42857,2
9.435483871,22693.37017,2
10.33512064,25984.64491,2
10.84496124,21772.72727,2
12.34036145,39636.60477,2
12.55882353,42661.76471,2
10.58366271,23643.70664,2
11.44179894,37108.55263,2
9.401408451,18502.7933,2
9.897297297,25831.85841,2
10.7826087,13088.88889,2
11.7718144,35606.94725,2
11.47838086,45943.00518,2
11.47260274,33691.37466,2
11.20487805,27002.07469,2
11.91546392,38218.21036,2
11.55788712,32883.14785,2
13,7000,2
11.57233958,32988.94853,2
9.333333333,12864.86486,2
11.67497967,32509.72947,2
14.66666667,36363.63636,2
10.49618321,26211.11111,2
11.87172775,31831.63265,2
13.70301624,53934.12162,2
10.47340426,29495.88477,2
11.52873563,38689.57346,2
12.38406537,44383.73162,2
11.75903614,38968.99662,2
11.41137124,32628.35821,2
11.21524664,35937.2549,2
11.8996139,25857.61589,2
10.73701299,26007.26392,2
11.89285714,58268.29268,2
10.8,27937.5,2
11.2348285,33089.08686,2
11.20497925,33721.09091,2
11.1971831,26989.69072,2
11.83544304,27966.34615,2
13,69388.88889,2
11.56506239,27991.96141,2
11.49152542,36138.20776,2
10.69953052,26662.26415,2
10.93236715,35904.90798,2
13.02879661,55508.19889,2
10.71608833,25813.25301,2
11.74163569,36890.98361,2
12.51762115,43001.41376,2
10.77514793,29297.75281,2
10.8974359,26951.18734,2
11.12110727,35239.13043,2
11.97777778,33501.65453,2
10.48235294,46421.05263,2
11.97964847,36316.06765,2
12.15923567,28124.67532,2
12.09025271,40538.12397,2
7,7000,2
11.21008403,55323.74101,2
13.05012795,43514.2112,2
13.50279266,52041.99763,2
11.9192053,35936.51591,2
12.06548135,49287.7412,2
12.00584795,37238.91626,2
12.3596229,51830.13728,2
11.51707014,32389.28722,2
12.17961165,38632.11382,2
13.08295325,44773.56402,2
11.06536697,27985.18246,2
12.47727922,47529.51389,2
10.38028169,25263.69863,2
12.47888394,43041.73977,2
11.8125,41039.60396,2
12.34586466,30405.22876,2
11.31088083,29791.10512,2
10.24615385,22664.55696,2
11.40740741,31018.51852,2
12.54125413,46556.60377,2
10.89256198,27161.04869,2
12.21797664,38637.1477,2
10.66666667,37809.16031,2
11.76691729,43012.82051,2
10.14808044,38641.55251,2
12.52314112,30862.95407,2
14.08711033,52976.40755,2
12.51391179,47122.95467,2
12.80868478,52331.03655,2
12.23279305,51568.75253,2
11.36680498,37328.09224,2
13.04878049,60608.80829,2
11.95763994,61221.53635,2
11.03529412,34792.91845,2
11.50699244,37391.88303,2
11.32459677,33564.95883,2
12.95267131,57282.35571,2
11.275,25755.81395,2
12.35017016,38175.40854,2
13.02693788,57632.57449,2
11.54658824,34143.57602,2
10.00909091,26380.64516,2
11.54925776,29667.58545,2
12.34615385,34747.36842,2
9.962025316,23215.05376,2
12.50746269,38123.18841,2
10.37278658,27134.47433,2
10,13553.19149,2
13.20077571,38509.95719,2
12.04027505,23093.29341,2
13.21365118,47623.43767,2
12.44761434,39254.71226,2
11.72399927,44255.06639,2
11.13011152,38418.10345,2
10.93129771,29005.34759,2
11.8742515,41240.33149,2
10.3021978,23501.0846,2
10.62962963,31071.42857,2
10.94076655,26360.34913,2
10.79069767,24765.4321,2
12.28571429,34568.96552,2
10.5,21250,2
11.15492958,28333.33333,2
11.44049412,32001.37589,2
10.56716418,30361.84211,2
13.17647059,24108.69565,2
12.30867631,39627.94977,2
11.54129693,34021.84321,2
13.24444444,45045.45455,2
12.18386076,41875.80286,2
13.58102767,34547.16981,2
11.53333333,29939.36731,2
10.23611111,21841.46341,2
12.01750842,38811.65796,2
11.88300349,30531.89873,2
11.84037559,30135.62753,2
12.3565032,40002.29358,2
11.32236842,33911.29032,2
12.08146067,34121.2304,2
11.59099099,36312.78539,2
11.86160871,39885.67124,2
13.03604777,56272.57189,2
13.13886714,49141.79104,2
9.975460123,33250,2
11.39130435,26527.3224,2
10.53881279,34061.13537,2
12.47038288,38820.25721,2
11.83064516,32998.33333,2
10.02173913,49259.25926,2
11.41845812,27847.72099,2
11.44329897,29804.54545,2
11.52941176,24141.66667,2
10.85957447,27242.21453,2
11.96402289,32045.32056,2
11.35643564,24656.25,2
14.09302326,48491.22807,2
11.78378378,24322.58065,2
11.52631579,35539.10256,2
12,27215.11628,2
12.82605946,46608.52925,2
10.31764706,25353.69532,2
12.16914498,32813.10992,2
11.8668942,32762.90323,2
11.27272727,26727.27273,2
10,12500,2
11.02540416,32205.9387,2
12.59903726,39313.12713,2
11.27643785,36095.74468,2
11.9829185,40672.35567,2
11.8456057,33757.91434,2
12.85714286,46775.86207,2
11.87700535,33578.28221,2
12.26415094,27287.23404,2
11.92877493,35906.05918,2
10.97881356,36461.94101,2
10.85915493,28452.38095,2
11.80036799,33046.97987,2
11.13533835,30541.66667,2
11.57103825,31284.06467,2
11.41558442,33878.61272,2
11.43037975,36767.60563,2
12.01261034,35066.81514,2
11.37562189,38228.45805,2
11.83280255,43007.97872,2
10.924,35137.7551,2
12.19047619,31334.11215,2
11.12941176,41932.98969,2
13.2688728,67165.44427,2
14.20042817,71618.16741,2
11.6043956,39792.35537,2
12.21644427,47620.21573,2
11.38329114,45311.6939,2
11.28458943,36431.5,2
11.424,46569.8152,2
12.4460034,49710.66938,2
