"","X","Y"
"1949",480.444,61.258999
"1950",356.057007,202.638
"1951",409.391998,48.765999
"1952",391.656006,245.279999
"1953",482.661011,256.498993
"1954",200.906998,103.508003
"1955",286.953003,110.147003
"1956",507.812012,32.863998
"1957",304.514008,295.17099
"1958",503.569,82.619003
"1959",306.681,67.598999
"1960",533.726013,204.076996
"1961",261.179993,53.486
"1962",418.036011,142.177994
"1963",196.595001,259.006012
"1964",171.776001,68.592003
"1965",134.656998,142.362
"1966",525.421021,120.786003
"1967",423.695007,194.572006
"1968",483.712006,77.049004
"1969",267.231995,175.514008
"1970",357.243988,110.472
"1971",220.022003,167.781006
"1972",544.437012,68.404999
"1973",275.707001,159.261002
"1974",480.253998,71.917
"1975",124.679001,171.050995
"1976",288.07901,244.987
"1977",333.856995,115.500999
"1978",151.893005,209.054993
"1979",537.411987,109.063004
"1980",132.365997,258.209015
"1981",286.675995,256.908997
"1982",363.269989,66.675003
"1983",177.688004,241.701996
"1984",545.275024,311.536987
"1985",569.052979,115.335999
"1986",568.997009,148.485001
"1987",543.109009,271.789001
"1988",75.036003,203.906998
"1989",226.785995,208.113007
"1990",204.378006,252.125
"1991",192.167007,46.568001
"1992",530.765991,48.160999
"1993",68.233002,270.371002
"1994",291.69101,230.024002
"1995",37.944,59.473999
"1996",385.429993,172.074997
"1997",542.780029,110.132004
"1998",81.486,143.985992
"1999",416.975006,205.093002
"2000",525.414001,111.809998
"2001",131.281006,77.318001
"2002",214.556,133.451996
"2003",114.537003,276.546997
"2004",229.779007,131.431
"2005",574.348999,194.570007
"2006",415.127991,117.544998
"2007",480.855011,69.706001
"2008",61.853001,47.318001
"2009",177.988007,75.279999
"2010",272.196014,206.315002
"2011",83.337997,200.266998
"2012",540.659973,178.248993
"2013",361.644989,277.367004
"2014",84.678001,69.994003
"2015",493.505005,169.761002
"2016",239.709,273.265015
"2017",264.540985,52.047001
"2018",562.575012,250.266998
"2019",181.996002,274.768005
"2020",284.537994,129.246994
"2021",76.068001,122.724998
"2022",223.725998,214.953003
"2023",281.237,142.867004
"2024",184.548004,47.726002
"2025",567.366028,92.724998
"2026",271.419006,48.278999
"2027",210.820007,253.970001
"2028",403.110992,81.773003
"2029",291.886993,151.746994
"2030",198.897003,253.876007
"2031",262.583008,114.710999
"2032",516.177979,176.384995
"2033",153.098999,206.412003
"2034",253.643005,123.584
"2035",198.410004,182.869003
"2036",331.980988,246.791
"2037",270.955994,64.662003
"2038",463.481995,142.774002
"2039",581.617004,228.194
"2040",540.762024,169.667999
"2041",68.463997,210.302994
"2042",355.016998,267.210999
"2043",150.617996,134.748993
"2044",348.554993,68.700996
"2045",271.321991,111.262001
"2046",141.123001,230.444
"2047",111.792999,75.376999
"2048",433.235992,278.531006
"2049",225.546005,136.123001
"2050",560.211975,193.227997
"2051",284.980988,139.281998
"2052",268.15799,135.669006
"2053",539.328979,231.843002
"2054",577.034973,239.757004
"2055",544.726013,69.011002
"2056",407.984985,111.352997
"2057",608.942017,271.795013
"2058",281.587006,215.419006
"2059",327.238007,67.017998
"2060",482.450012,254.498993
"2061",356.188995,215.384995
"2062",82.149002,120.168999
"2063",529.254028,188.350998
"2064",326.25,134.289001
"2065",280.828003,149.690994
"2066",497.606995,175.395996
"2067",327.647003,79.268997
"2068",100.094002,220.475006
"2069",272.601013,202.274994
"2070",550.224976,150.130997
"2071",300.27301,287.614014
"2072",457.334991,171.279007
"2073",132.153,135.550995
"2074",200.302002,154.087006
"2075",274.080994,210.188995
"2076",516.265015,247.453003
"2077",548.015991,114.752998
"2078",421.115997,263.997009
"2079",277.278992,257.68399
"2080",534.471985,104.626999
"2081",334.132996,160.005005
"2082",424.880005,183.518005
"2083",542.252014,125.533997
"2084",471.141998,193.632004
"2085",131.888,49.894001
"2086",199.871002,77.751999
"2087",103.028999,49.744999
"2088",406.540009,193.091003
"2089",292.871002,225.862
"2090",219.445007,189.731003
"2091",149.348999,79.222
"2092",584.992981,171.505997
"2093",438.519989,67.389
"2094",337.006012,84.556999
"2095",520.146973,132.302994
"2096",144.595993,229.610001
"2097",534.567993,90.496002
"2098",86.128998,312.346008
"2099",535.062012,168.889008
"2100",102.399002,132.013
"2101",373.29599,251.276993
"2102",217.587997,116.453003
"2103",334.537994,48.556999
"2104",79.386002,130.360001
"2105",610.744019,77.305
"2106",533.447998,128.425995
"2107",428.912994,270.697998
"2108",69.061996,148.164001
"2109",188.475998,67.480003
"2110",125.480003,187.854996
"2111",205.720993,60.297001
"2112",384.003998,265.088989
"2113",530.890015,214.371002
"2114",97.127998,74.820999
"2115",203.041,247.889999
"2116",552.999023,187.897995
"2117",177.419998,255.600998
"2118",415.368988,183.145996
"2119",378.696014,265.608002
"2120",399.264008,215.386993
"2121",333.06601,113.375999
"2122",281.196014,150.794998
"2123",491.453003,56.435001
"2124",363.511993,130.328003
"2125",211.528,77.867996
"2126",100.797997,47.619999
"2127",279.183014,144.548004
"2128",130.158005,130.776993
"2129",465.339996,285.582001
"2130",217.505005,51.101002
"2131",164.615005,70.189003
"2132",213.619995,180.563004
"2133",286.64801,107.351997
"2134",210.020996,54.161999
"2135",511.756012,181.740997
"2136",407.458008,250.964005
"2137",225.220993,127.949997
"2138",353.57901,116.357002
"2139",62.953999,184.451004
"2140",183.985001,58.098
"2141",546.710022,61.301998
"2142",515.531982,207.119995
"2143",551.450989,218.876999
"2144",493.694,274.898987
"2145",127.887001,75.892998
"2146",271.743011,64.370003
"2147",92.253998,303.213989
"2148",551.648987,166.285004
"2149",426.364014,216.625
"2150",241.007996,97.370003
"2151",560.578003,245.061005
"2152",575.755981,97.931
"2153",553.565979,83.264
"2154",352.440002,45.220001
"2155",157.962997,141.772995
"2156",548.812988,219.406006
"2157",492.437012,73.722
"2158",521.289978,61.591
"2159",277.175995,69.078003
"2160",259.634003,139.516006
"2161",340.235992,257.377014
"2162",194.292007,198.733994
"2163",61.351002,115.470001
"2164",107.456001,282.658997
"2165",286.576996,255.819
"2166",151.953995,226.488007
"2167",285.355988,59.922001
"2168",273.18399,244.531998
"2169",463.028015,259.584991
"2170",531.398987,124.615997
"2171",174.072998,83.128998
"2172",349.929993,94.293999
"2173",493.131989,189.630997
"2174",124.231003,200.365997
"2175",448.096985,278.470001
"2176",317.470001,51.805
"2177",527.112,79.666
"2178",517.278015,46.361
"2179",406.084991,203.591003
"2180",243.182999,269.53299
"2181",341.988007,156.949005
"2182",543.453003,223.181
"2183",338,272.990997
"2184",300.941986,60.09
"2185",535.375,188.716003
"2186",279.71701,237.365005
"2187",126.778,257.546997
"2188",71.103996,165.005005
"2189",202.763,264.455994
"2190",557.411011,241.587997
"2191",132.470993,201.160004
"2192",366.138,196.132996
"2193",232.561005,272.074005
"2194",390.761993,177.578003
"2195",366.985992,42.946999
"2196",59.431999,75.445999
"2197",446.123993,253.233002
"2198",544.729004,147.041
"2199",413.834991,70.300003
"2200",119.384003,80.611
"2201",603.575989,164.177002
"2202",85.355003,188.451996
"2203",88.856003,109.983002
"2204",409.936005,130.457001
"2205",293.855988,132.649994
"2206",556.304993,223.910995
"2207",553.23999,181.979996
"2208",254.656998,117.547997
"2209",79.333,60.334
"2210",85.125999,73.400002
"2211",191.610001,213.167007
"2212",143.608002,259.696014
"2213",169.845993,179.001999
"2214",341.21701,278.196014
"2215",141.350998,264.679993
"2216",164.591995,75.362999
"2217",148.925995,130.746994
"2218",276.266998,182.570999
"2219",190.748993,144.770004
"2220",530.359009,138.888
"2221",238.578003,161.414001
"2222",356.335999,183.748001
"2223",239.649002,249.057007
"2224",387.716003,134.106003
"2225",293.480011,169.875
"2226",399.25,141.800995
"2227",503.161987,104.906998
"2228",389.433014,104.219002
"2229",377.078003,62.981998
"2230",200.912003,194.511993
"2231",72.114998,85.492996
"2232",291.553009,233.692001
"2233",426.550995,262.001007
"2234",364.102997,71.693001
"2235",161.477997,61.167
"2236",90.705002,131.218002
"2237",395.209015,50.665001
"2238",487.066986,55.889999
"2239",552.203003,91.055
"2240",558.513977,103.906998
"2241",226.863007,256.140991
"2242",287.86499,157.742004
"2243",344.764008,136.113998
"2244",165.270004,69.866997
"2245",536.190002,227.244003
"2246",75.399002,199.091003
"2247",205.386993,156.259003
"2248",477.617004,264.890015
"2249",265.854004,256.005005
"2250",379.209991,278.653015
"2251",133.393997,187.352997
"2252",560.119019,212.847
"2253",441.143005,241.322006
"2254",129.326996,172.164001
"2255",543.416992,145.822006
"2256",77.124001,132.25
"2257",355.596008,144.264008
"2258",148.709,106.928001
"2259",101.748001,66.971001
"2260",413.777008,165.300995
"2261",447.587006,168.046005
"2262",130.565994,165.593002
"2263",172.541,80.013
"2264",179.632004,115.154999
"2265",421.574005,265.445007
"2266",425.917999,161.554993
"2267",416.063995,127.543999
"2268",525.450989,119.217003
"2269",222.667007,173.388
"2270",292.186005,141.080994
"2271",392.203003,243.266006
"2272",487.596985,69.254997
"2273",83.013,58.655998
"2274",491.622986,137.057007
"2275",346.350006,275.971985
"2276",416.949005,218.399002
"2277",409.700012,181.718002
"2278",261.760986,164.852005
"2279",82.634003,99.610001
"2280",377.188995,147.761993
"2281",112.136002,52.578999
"2282",43.344002,111.564003
"2283",403.479004,172.815002
"2284",573.106995,105.219002
"2285",380.207001,263.605011
"2286",229.660995,178.776001
"2287",280.802002,254.462997
"2288",353.804993,273.171997
"2289",280.545013,180.768005
"2290",375.878998,54.740002
"2291",190.686005,190.386993
"2292",120.5,56.103001
"2293",209.352005,163.417999
"2294",488.5,265.126007
"2295",139.824997,250.296997
"2296",125.515999,66.889999
"2297",131.162994,153.615997
"2298",152.421997,113.352997
"2299",90.179001,59.513
"2300",286.497986,119.891998
"2301",360.80899,202.526993
"2302",59.235001,198.699005
"2303",610.211975,91.652
"2304",514.15802,62.652
"2305",367.002014,246.923004
"2306",227.617004,53.507999
"2307",411.96701,265.776001
"2308",270.32901,67.564003
"2309",502.054993,189.419998
"2310",380.593994,242.772003
"2311",532.521973,94.739998
"2312",415.885986,173.024994
"2313",128.779999,210.744003
"2314",282.015991,147.639008
"2315",475.98999,261.699005
"2316",117.749001,58.007
"2317",364.356995,258.096985
"2318",164.792999,222.785995
"2319",294.255005,106.903999
"2320",196.888,253.151001
"2321",210.039001,184.587006
"2322",127.574997,238.979004
"2323",448.147003,259.5
"2324",158.212006,231.869995
"2325",507.601013,173.169998
"2326",448.95401,90.967003
"2327",232.710007,63.462002
"2328",519.361023,65.892998
"2329",528.041992,81.917999
"2330",226.565994,81.936996
"2331",579.687988,203.820999
"2332",243.584,86.927002
"2333",524.598999,106.443001
"2334",373.447998,269.984009
"2335",203.171005,171.613998
"2336",408.63501,56.735001
"2337",132.589005,209.526993
"2338",541.122009,194.227997
"2339",268.25,258.028992
"2340",224.737,170.701004
"2341",293.885986,129.080002
"2342",555.578979,56.710999
"2343",98.954002,298.434998
"2344",279.372009,241.906006
"2345",93.738998,66.542
"2346",170.561005,206.574005
"2347",340.440002,256.450989
"2348",160.658997,192.026993
"2349",521.515015,171.776993
"2350",359.087006,220.473007
"2351",140.369003,160.033997
"2352",80.839996,71.805
"2353",364.493988,106.857002
"2354",93.955002,160.550995
"2355",211.623993,249.216003
"2356",150.615005,111.448997
"2357",76.227997,104.349998
"2358",491.960999,278.212006
"2359",71.263,70.991997
"2360",388.850006,109.540001
"2361",559.854004,102.476997
"2362",350.035004,273.276001
"2363",325.636993,75.377998
"2364",70.529999,88.040001
"2365",181.018005,255.781006
"2366",536.994019,199.406998
"2367",537.35199,118.248001
"2368",566.265015,243.324005
"2369",225.998001,58.887001
"2370",131.994003,109.579002
"2371",148.737,205.628006
"2372",225.755997,89.615997
"2373",385.403992,121.375999
"2374",202.037003,201.572998
"2375",248.695999,95.651001
"2376",384.73999,277.513
"2377",192.199997,121.244003
"2378",517.39801,64.556
"2379",533.848022,74.685997
"2380",64.861,252.307999
"2381",158.598007,57.681999
"2382",436.924988,57.506001
"2383",266.431,140.505997
"2384",508.936005,201.334
"2385",335.873993,75.917
"2386",198.397003,142.041
"2387",41.813,114.748001
"2388",492.403992,184.427002
"2389",147.776001,109.209999
"2390",178.169006,46.879002
"2391",402.105011,274.355011
"2392",192.919998,253.860992
"2393",541.448975,45.504002
"2394",414.993988,189.473007
"2395",149.610001,86.598
"2396",229.796005,192.630005
"2397",433.518005,259.247009
"2398",585.364014,165.098007
"2399",148.339996,79.197998
"2400",383.714996,216.070999
"2401",261.30899,273.660004
"2402",517.023987,83.140999
"2403",157.218994,86.087997
"2404",344.662994,92.568001
"2405",551.533997,96.283997
"2406",515.752991,131.669998
"2407",421.915985,163.764008
"2408",138.210999,274.200012
"2409",339.674988,114.32
"2410",338.617004,104.527
"2411",342.88501,241.033997
"2412",351.625,105.249001
"2413",579.200989,117.335999
"2414",196.082001,275.015991
"2415",195.326004,260.457001
"2416",200.072998,110.800003
"2417",252.425003,236.306
"2418",213.173996,267.768005
"2419",196.358994,111.700996
"2420",513.812988,125.782997
"2421",402.550995,58.772999
"2422",84.143997,130.552002
"2423",518.492004,110.981003
"2424",163.483002,73.622002
"2425",420.622986,132.240005
"2426",154.322998,227.483002
"2427",357.436005,136.113007
"2428",333,70.097
"2429",126.653,59.805
"2430",198.201996,99.163002
"2431",214.541,212.574005
"2432",603.004028,209.501007
"2433",497.381989,309.828003
"2434",455.415009,108.917999
"2435",178.492004,76.200996
"2436",261.520996,212.246994
"2437",385.562012,203.785004
"2438",346.026001,221.528
"2439",281.497009,133.526001
"2440",507.04599,70.726997
"2441",139.404999,51.455002
"2442",519.473999,114.166
"2443",557.432983,210.460999
"2444",159.091995,219.197998
"2445",332.256989,152.692993
"2446",398.18399,214.884003
"2447",509.247986,54.042999
"2448",320.442993,76.011002
"2449",79.334999,86.918999
"2450",87.813004,128.117004
"2451",421.291992,152.804001
"2452",450.817993,266.825012
"2453",66.061996,101.872002
"2454",413.303986,176.264008
"2455",480.705994,113.752998
"2456",330.826996,117.176003
"2457",350.355011,127.208
"2458",350.231995,178.858002
"2459",203.360001,177.686005
"2460",436.313995,252.283997
"2461",400.101013,190.307007
"2462",251.781006,239.649002
"2463",94.936996,139.360001
"2464",263.739014,158.087006
"2465",359.266998,209.529007
"2466",32.777,141.483994
"2467",261.911011,257.806
"2468",128.177002,77.605003
"2469",163.201004,233.565002
"2470",273.054993,262.613007
"2471",609.017029,217.621002
"2472",288.311005,135.414001
"2473",287.924988,206.067993
"2474",354.912994,265.627014
"2475",383.562988,70.072998
"2476",231.604004,259.828003
"2477",197.134003,91.411003
"2478",397.22699,61.549999
"2479",489.429993,65.110001
"2480",365.018005,269.721985
"2481",498.256012,59.592999
"2482",513.268982,144.639008
"2483",516.580017,114.839996
"2484",213.645004,164.352997
"2485",510.186005,194.703003
"2486",541.991028,86.694
"2487",144.279007,228.796005
"2488",516.106995,86.897003
"2489",239.182007,80.820999
"2490",348.619995,194.746994
"2491",522.892029,193.432999
"2492",229.613998,169.270004
"2493",527.833008,114.058998
"2494",532.689026,140.837997
"2495",229.979996,268.652008
"2496",71.584,138.725006
"2497",333.338989,62.612999
"2498",468.059998,214.119003
"2499",194.304993,94.267998
"2500",340.843994,75.404999
"2501",392.17099,210.078003
"2502",321.497009,238.085999
"2503",152.056,148.097
"2504",214.25,114.716003
"2505",251.380997,240.867996
"2506",238.492004,69.136002
"2507",335.170013,254.369003
"2508",554.228027,223.778
"2509",66.473999,174.576004
"2510",215.897995,75.504997
"2511",195.296997,76.547997
"2512",162.574005,178.067001
"2513",281.912994,169.358002
"2514",335.578003,55.903
"2515",503.446991,49.679001
"2516",153.746994,127.207001
"2517",280.056,188.533997
"2518",391.199005,274.807007
"2519",191.871002,127.220001
"2520",311.242004,50.054001
"2521",571.054993,81.027
"2522",290.983002,64.510002
"2523",83.364998,52.159
"2524",546.224976,153.423996
"2525",385.294006,212.832001
"2526",613.664001,207.528
"2527",156.154007,235.464996
"2528",399.671997,215.238998
"2529",127.358002,111.865997
"2530",72.172997,213.645996
"2531",347.407013,71.414001
"2532",67.833,54.889999
"2533",148.876007,137.126999
"2534",220.837997,214.979004
"2535",130.018997,155.285995
"2536",196.835007,131.563995
"2537",65.720001,76.933998
"2538",356.355988,92.555
"2539",527.275024,178.621994
"2540",388.029999,159.970993
"2541",492.869995,162.337997
"2542",154.408005,229.712997
"2543",78.622002,182.578003
"2544",143.167999,255.682007
"2545",432.701996,280.381012
"2546",338.838013,48.601002
"2547",40.796001,84.656998
"2548",223.632996,276.600006
"2549",556.705994,220.401001
"2550",584.843018,94.446999
"2551",206.414993,257.927002
"2552",261.158997,156.612
"2553",388.678986,317.806
"2554",409.084991,266.037994
"2555",414.661987,191.563004
"2556",462.415009,261.612
"2557",84.860001,297.131989
"2558",324.950012,55.852001
"2559",239.283997,239.162003
"2560",368.631012,202.630005
"2561",557.458984,107.641998
"2562",98.246002,63.852001
"2563",348.056,218.735992
"2564",218.893005,84.844002
"2565",228.908005,305.756012
"2566",293.902008,275.281006
"2567",484.591003,82.075996
"2568",567.536011,244.779999
"2569",481.309998,60.062
"2570",530.65802,212.459
"2571",342.243011,114.098
"2572",488.096008,255.580994
"2573",537.573975,55.720001
"2574",366.328003,243.194
"2575",479.85199,245.776993
"2576",472.164001,61.863998
"2577",213.923996,146.112
"2578",539.830017,113.672997
"2579",97.589996,54.539001
"2580",386.127014,276.048004
"2581",140.369003,150.171005
"2582",490.815002,49.688
"2583",289.579987,238.091995
"2584",223.231995,273.674988
"2585",339.480011,155.210999
"2586",219.636993,73.987999
"2587",198.292999,168.869003
"2588",526.981995,115.797997
"2589",359.196014,61.699001
"2590",531.603027,82.225998
"2591",440.274994,255.274994
"2592",533.335999,158.322998
"2593",241.25,37.202999
"2594",294.536987,177.705002
"2595",162.209,185.835999
"2596",533.627014,186.195007
"2597",518.223022,66.541
"2598",560.255005,77.237999
"2599",401.72699,106.876999
"2600",467.614014,150.686996
"2601",93.521004,111.457001
"2602",567.322998,65.525002
"2603",371.072998,223.473999
"2604",496.609985,140.373993
"2605",403.863007,128.194
"2606",427.143005,259.26001
"2607",146.835999,204.186005
"2608",559.679993,166.585007
"2609",292.901001,236.306
"2610",518.890015,150.270996
"2611",551.562012,155.009003
"2612",277.893005,122.892998
"2613",334.604004,117.152
"2614",375.036987,212.860992
"2615",448.033997,247.572006
"2616",181.335999,75.705002
"2617",186.753006,257.181
"2618",275.398987,152.445999
"2619",189.792999,213.298004
"2620",287.833008,61.187
"2621",405.860992,216.845993
"2622",73.174004,141.703003
"2623",522.674011,206.106003
"2624",124.926003,173.848007
"2625",150.511002,70.718002
"2626",276.069,152.281006
"2627",418.873993,204.033997
"2628",413.841003,70.891998
"2629",514.103027,47.379002
"2630",417.128998,79.115997
"2631",468.908997,281.82901
"2632",192.809006,103.899002
"2633",79.334,191.031998
"2634",484.490997,68.714996
"2635",313.878998,67.608002
"2636",478.460999,78
"2637",141.320007,178.481003
"2638",508.358002,64.272003
"2639",535.208008,196.690994
"2640",68.138,86.779999
"2641",344.561005,129.705002
"2642",343.138,86.052002
"2643",104.574997,254.669006
"2644",138.436996,237.199997
"2645",306.845001,79.211998
"2646",315.842987,80.567001
"2647",287.665009,81.530998
"2648",228.459,165.274994
"2649",229.320007,215.843994
"2650",408.040009,59.625
"2651",286.580994,107.629997
"2652",518.468994,134.227005
"2653",124.915001,176.921005
"2654",171.940002,132.682999
"2655",68.482002,190.889008
"2656",63.66,139.841003
"2657",367.723999,246.617004
"2658",403.865997,180.229004
"2659",215.248993,127.669998
"2660",488.554993,61.740002
"2661",419.365997,59.696999
"2662",353.544006,211.302002
"2663",482.661987,145.675003
"2664",199.917007,80.935997
"2665",523.922974,77.454002
"2666",329.117004,71.436996
"2667",513.702026,95.480003
"2668",159.679993,142.804993
"2669",518.664001,193.098007
"2670",409.197998,106.444
"2671",548.383972,50.890999
"2672",271.608002,260.467987
"2673",269.643005,216.582993
"2674",292.151001,254.130005
"2675",318.402008,298.601013
"2676",420.997009,275.247986
"2677",412.819,105.233002
"2678",387.799011,110.723999
"2679",141.285004,242.108994
"2680",204.664993,145.440994
"2681",347.553009,141.233994
"2682",70.852997,110.663002
"2683",550.95697,110.325996
"2684",494.89801,133.699997
"2685",551.098999,245.164001
"2686",535.401978,127.598999
"2687",485.483002,72.115997
"2688",475.200012,199.011002
"2689",350.018005,235.235001
"2690",479.058014,261.700012
"2691",278.88501,252.811005
"2692",258.006012,141.914001
"2693",164.576996,202.182007
"2694",194.994003,154.593002
"2695",520.955017,162.972
"2696",358.734985,270.579987
"2697",203.266998,108.672997
"2698",195.966995,243.692993
"2699",549.35199,80.389999
"2700",75.394997,114.612999
"2701",419.686005,65.137001
"2702",263.786011,272.967987
"2703",273.76001,143.164993
"2704",235.509003,275.207001
"2705",138.718994,242.229004
"2706",163.826004,73.726997
"2707",535.630005,100.556
"2708",70.821999,104.470001
"2709",153.863998,180.423996
"2710",15.883,251.042999
"2711",144.352005,270.023987
"2712",206.126007,177.466995
"2713",261.553986,262.450012
"2714",368.953003,243.751007
"2715",504.910004,168.143997
"2716",208.339005,49.335999
"2717",215.925003,63.366001
"2718",81,90.343002
"2719",196.623993,257.377991
"2720",146.25,206.020004
"2721",534.057983,79.390999
"2722",336.897003,79.177002
"2723",524.143005,49.832001
"2724",283.098999,259.554993
"2725",564.018982,64.426003
"2726",352.411011,105.860001
"2727",343.436005,113.397003
"2728",158.645004,52.743
"2729",413.160004,160.242996
"2730",200.882004,68.308998
"2731",421.375,128.589005
"2732",192.649994,118.799004
"2733",473.656006,298.77301
"2734",104.195,83.295998
"2735",171.824005,266.813995
"2736",333.151001,123.162003
"2737",572.549988,227.714996
"2738",394.243011,49.129002
"2739",91.000999,206.373993
"2740",494.309998,180.119995
"2741",526.541992,201.697998
"2742",264.592987,76.352997
"2743",395.265015,108.216003
"2744",276.498993,198.886002
"2745",192.421005,179.610992
"2746",467.751007,80.039001
"2747",268.25,205.292007
"2748",212.095993,158.434006
"2749",229.253998,71.166
"2750",421.036987,101.713997
"2751",533.166992,185.014008
"2752",193.244003,120.593002
"2753",202.994995,152.832993
"2754",418.497986,155.639999
"2755",612.208008,87.518997
"2756",369.298004,63.811001
"2757",524.30603,114.746002
"2758",542.492004,145.526993
"2759",393,221.589996
"2760",534.22699,94.486
"2761",169.580994,67.167
"2762",325.579987,107.32
"2763",226.634995,151.184998
"2764",200.554993,254.298996
"2765",382.852997,52.028999
"2766",225.199005,179.009003
"2767",362.208008,267.092987
"2768",210.022995,153.735001
"2769",34.798,55.013
"2770",67.152,210.820007
"2771",543.603027,146.492996
"2772",388.518005,249.417999
"2773",535.549988,125.063004
"2774",90.358002,134.429001
"2775",454.023987,104.246002
"2776",66.658997,138.779007
"2777",393.756012,185.994995
"2778",282.915985,114.943001
"2779",229.733002,115.064003
"2780",127.383003,133.376999
"2781",218.604996,93.106003
"2782",244.641998,93.224998
"2783",412.299011,59.771
"2784",232.552994,256.759003
"2785",346.25,135.223999
"2786",491.432007,73.957001
"2787",251.479004,248.237
"2788",463.781006,274.816986
"2789",409.794006,260.544006
"2790",334.346985,110.282997
"2791",550.659973,77.412003
"2792",406.766998,114.141998
"2793",543.536011,103.255997
"2794",481.040985,59.125
"2795",514.575012,62.546001
"2796",498.876007,161.296997
"2797",458.996002,274.794006
"2798",203.199005,252.233002
"2799",422.730988,273.544006
"2800",471.071014,87.120003
"2801",332.40799,69.694
"2802",340.174011,101.435997
"2803",208.419998,81.084999
"2804",284.890015,222.735992
"2805",48.801998,151.936005
"2806",335.821014,107.763
"2807",526.432007,120.228996
"2808",87.813004,214.147003
"2809",410.665985,277.752014
"2810",555.442017,110.018997
"2811",188.449997,239.772995
"2812",72.443001,275.600006
"2813",369.574005,170.600006
"2814",278.977997,46.159
"2815",344.778015,260.088989
"2816",491.881989,177.149994
"2817",192.057999,112.448997
"2818",393.174011,93.644997
"2819",344.562988,242.434998
"2820",97.242996,51.785999
"2821",548.906006,87.25
"2822",257.123993,247.822998
"2823",490.446991,165.854004
"2824",561.60199,90.638
"2825",227.205994,104.697998
"2826",338.934998,98.269997
"2827",273.446991,243.298996
"2828",378.082001,39.324001
"2829",399.721008,263.822998
"2830",60.074001,118.064003
"2831",297.635986,66.303001
"2832",277.980011,247.248993
"2833",208.567001,86.554001
"2834",504.032013,180.475006
"2835",420.571991,276.72699
"2836",493.692993,65.690002
"2837",258.220001,141.436996
"2838",163.729996,150.606995
"2839",344.411011,117.505997
"2840",368.45401,216.248001
"2841",139.567001,167.878006
"2842",451.957001,257.710999
"2843",424.378998,53.025002
"2844",497.675995,153.311996
"2845",491.787994,67.407997
"2846",217.067993,97.223999
"2847",358.789001,199.488007
"2848",510.433014,134.337006
"2849",566.677002,245.076996
"2850",129.895996,163.440002
"2851",349.671997,96.133003
"2852",416.324005,269.101013
"2853",88.765999,68.725998
"2854",531.169006,202.858002
"2855",73.483002,107.554001
"2856",460.203003,244.651001
"2857",574.534973,204.815994
"2858",198.311996,158.886002
"2859",118.551003,39.52
"2860",89.467003,247.345001
"2861",353.181,102.624001
"2862",552.822998,80.277
"2863",547.754028,66.064003
"2864",542.622986,159.645996
"2865",183.932007,53.356998
"2866",228.654999,188.003006
"2867",151.501999,254.574005
"2868",513.838989,201.315002
"2869",200.929001,202.481003
"2870",352.251007,91.230003
"2871",403.580994,72.132004
"2872",465.85199,71.704002
"2873",518.174988,161.201996
"2874",419.421997,147.348007
"2875",510.31601,202.548004
"2876",212.667999,207.091003
"2877",353.322998,189.925995
"2878",470.063995,192.546997
"2879",503.598999,199.880005
"2880",347.506989,249.276001
"2881",133.556,68.637001
"2882",380.89801,64.845001
"2883",163.048004,70.641998
"2884",141.766998,54
"2885",338.761993,278.298004
"2886",397.731995,253.509003
"2887",518.283997,152.488007
"2888",137.432999,126.93
"2889",519.276978,124.668999
"2890",164.119003,106.125
"2891",513.460022,195.240005
"2892",491.352997,156.688995
"2893",284.231995,267.368011
"2894",337.368988,94.787003
"2895",305.575012,58.490002
"2896",347.970001,47.127998
"2897",197.113998,126.466003
"2898",191.714005,143.729996
"2899",263.602997,113.633003
"2900",335.121002,75.098999
"2901",369.328003,48.257
"2902",571.409973,105.976997
"2903",338.454987,62.514
"2904",396.687988,170.222
"2905",550.544006,121.577003
"2906",76.814003,138.438004
"2907",268.557007,191.348999
"2908",335.018005,114.391998
"2909",357.403992,241.261002
"2910",345.84201,153.085999
"2911",371.945007,250.852005
"2912",409.088013,279.720001
"2913",162.335999,67.232002
"2914",131.953003,274.596985
"2915",185.432007,247.306
"2916",524.388977,89.499001
"2917",309.343994,76.181999
"2918",411.35199,198.410995
"2919",441.348999,268.003998
"2920",132.768005,78.337997
"2921",355.166992,217.022003
"2922",284.824005,129.735001
"2923",175.074997,141.787003
"2924",154.725006,77.754997
"2925",350.074005,119.832001
"2926",415.609009,101.439003
"2927",367.033997,116.827003
"2928",202.772995,194.839005
"2929",152.621002,243.455002
"2930",408.184998,278.368011
"2931",153.244003,229.697998
"2932",324.813995,141.093994
"2933",86.981003,59.352001
"2934",201.794998,126.773003
"2935",198.089005,269.562012
"2936",208.979004,80.643997
"2937",520.909973,163.570007
"2938",552.031006,210.136993
"2939",283.377991,263.811005
"2940",154.569,251.462997
"2941",405.579987,260.38501
"2942",497.735992,144.300003
"2943",68.557999,150.291
"2944",159.520996,152.108994
"2945",558.732971,136.270004
"2946",206.042007,116.910004
"2947",551.557007,125.626999
"2948",522.028015,93.260002
"2949",293.326996,191.020004
"2950",262.397003,233.156006
"2951",220.509995,145.356003
"2952",634.796997,215.830994
"2953",384.93399,167.447006
"2954",66.133003,165.518005
"2955",290.571014,55.097
"2956",597.971008,126.584
"2957",355.546997,87.265999
"2958",62.640999,57.459999
"2959",382.325989,69.978996
"2960",404.001007,263.140991
"2961",167.442001,260.18399
