year,artist_name,explicit,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1964,Roy Orbison,FALSE,It's Over,0.488,0.355,0,-10.964,1,0.0248,0.756,0.00144,0.127,0.474,90.345,167133
1964,Frankie Valli & The Four Seasons,FALSE,Ronnie,0.575,0.62,6,-7.687,0,0.0502,0.612,0,0.18,0.722,129.07,179840
1964,The Trashmen,FALSE,Surfin' Bird,0.593,0.968,11,-9.393,1,0.0541,7.96e-4,4.98e-4,0.341,0.842,99.188,143293
1964,The Tams,FALSE,What Kind Of Fool Do You Think I Am,0.707,0.651,5,-5.769,1,0.0305,0.0832,0,0.152,0.855,119.871,117920
1964,Dean Martin,FALSE,The Door Is Still Open (To My Heart) - 2001 - Remastered,0.335,0.534,3,-7.133,1,0.0365,0.474,8.37e-6,0.0774,0.43,82.79,173667
1964,The Kinks,FALSE,You Really Got Me,0.267,0.989,7,-6.056,1,0.207,0.00321,0.345,0.952,0.131,165.661,215027
1964,Sammy Davis Jr.,FALSE,The Shelter Of Your Arms,0.538,0.302,4,-11.986,1,0.0312,0.8,0,0.221,0.373,101.273,173107
1964,The Impressions,FALSE,I'm So Proud,0.602,0.127,11,-16.772,1,0.0332,0.964,0.454,0.0774,0.322,86.457,168907
1964,The Jelly Beans,FALSE,I Wanna Love Him So Bad,0.512,0.604,1,-6.008,1,0.113,0.433,1.86e-6,0.0757,0.546,121.899,167573
1964,Roger Miller,FALSE,Chug-A-Lug,0.702,0.407,11,-11.302,1,0.0881,0.657,1.2e-4,0.164,0.783,172.035,121347
1964,Roger Miller,FALSE,Dang Me,0.564,0.378,9,-14.468,1,0.168,0.705,7.16e-4,0.0723,0.697,197.325,102400
1964,Al Hirt,FALSE,Cotton Candy,0.663,0.724,3,-11.227,1,0.0553,0.574,0.933,0.108,0.943,148.146,136600
1964,Nancy Wilson,FALSE,(You Don't Know) How Glad I Am - 2002 - Remaster,0.39,0.424,5,-10.135,1,0.0335,0.832,1.75e-4,0.345,0.618,49.824,158040
1964,The Kingsmen,FALSE,Money (That's What I Want),0.549,0.706,11,-10.06,1,0.0341,0.747,0.00889,0.142,0.975,135.905,139546
1964,The Searchers,FALSE,Don't Throw Your Love Away,0.58,0.716,6,-6.648,1,0.0391,0.339,6.95e-4,0.0519,0.898,121.099,134413
1964,Tommy Tucker,FALSE,Hi-Heel Sneakers,0.588,0.345,0,-14.55,1,0.0525,0.533,3.07e-4,0.0907,0.806,83.828,166258
1964,Tommy Tucker,FALSE,Hi Heel Sneakers,0.64,0.324,5,-14.533,1,0.0487,0.687,0.00131,0.105,0.845,81.388,243053
1964,Gerry & The Pacemakers,FALSE,How Do You Do It,0.587,0.621,9,-7.936,1,0.032,0.48,2.98e-5,0.264,0.896,142.854,112982
1964,The Ventures,FALSE,Walk - Don't Run '64,0.431,0.909,5,-6.093,1,0.032,0.222,0.00707,0.27,0.962,155.672,124760
1964,The Dave Clark Five,FALSE,Do You Love Me,0.433,0.948,2,-6.664,1,0.0494,0.048,0,0.0741,0.887,140.899,160977
1964,The Ventures,FALSE,Walk Don't Run,0.212,0.962,0,-2.333,1,0.0408,0.0717,0.941,0.0735,0.968,164.511,118106
1964,Robert Maxwell,FALSE,Shangri-La,0.56,0.607,5,-6.527,1,0.0331,0.699,0.925,0.0988,0.42,111.993,96387
1964,Gene Simmons,FALSE,Haunted House,0.614,0.519,9,-9.494,1,0.0527,0.678,1.86e-4,0.0709,0.98,193.708,154280
1965,Sam The Sham & The Pharaohs,FALSE,Wooly Bully,0.786,0.545,7,-12.272,1,0.0378,0.583,0.0106,0.0599,0.965,139.807,140440
1965,Four Tops,FALSE,I Can't Help Myself ( Sugar Pie Honey Bunch),0.828,0.751,0,-6.115,1,0.0401,0.348,0,0.106,0.93,127.56,166920
1965,The Rolling Stones,FALSE,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,0.723,0.85,2,-8.155,1,0.0345,0.0419,0.0421,0.0845,0.93,136.337,222933
1965,We Five,FALSE,You Were On My Mind,0.51,0.565,1,-8.105,0,0.05,0.485,0,0.0476,0.683,143.381,155960
1965,The Righteous Brothers,FALSE,You've Lost That Lovin' Feelin',0.39,0.309,1,-14.12,1,0.0265,0.504,0,0.0863,0.452,94.444,225227
1965,Petula Clark,FALSE,Downtown,0.495,0.629,4,-6.817,1,0.0431,0.695,0,0.164,0.531,118.515,183120
1965,The Beetles Orchestra,FALSE,Help!,0.478,0.726,9,-5.47,1,0.0289,0.0669,0,0.112,0.695,95.048,136719
1965,Herman's Hermits,FALSE,Can't You Hear My Heartbeat,0.581,0.63,9,-7.836,1,0.0334,0.0925,0,0.0648,0.911,136.994,134840
1965,Elvis Presley,FALSE,Crying In the Chapel,0.41,0.228,11,-14.887,1,0.0393,0.931,3.64e-5,0.326,0.288,71.612,143027
1965,The Temptations,FALSE,My Girl,0.604,0.548,0,-5.607,1,0.0703,0.536,0,0.594,0.581,105.003,178120
1965,The Beach Boys,FALSE,"Help Me, Rhonda",0.545,0.754,1,-6.26,1,0.0301,0.304,6.53e-4,0.0648,0.801,139.762,168240
1965,Roger Miller,FALSE,King Of The Road,0.735,0.273,11,-15.48,1,0.0673,0.404,3.83e-5,0.151,0.794,121.534,145453
1965,Jewel Akens,FALSE,The Birds And The Bees - Re-Recording,0.838,0.512,10,-7.696,0,0.0359,0.585,0,0.103,0.909,106.067,129267
1965,Mel Carter,FALSE,"Hold Me, Thrill Me, Kiss Me",0.476,0.575,1,-6.522,0,0.0383,0.74,0,0.147,0.491,111.135,149533
1965,Jr. Walker & The All Stars,FALSE,Shotgun,0.702,0.806,1,-1.939,1,0.0308,0.115,1.4e-4,0.0709,0.642,120.517,179800
1965,Sonny & Cher,FALSE,I Got You Babe - LP/Single Version,0.621,0.708,6,-9.057,1,0.0259,0.246,2e-6,0.143,0.652,110.533,193840
1965,Gary Lewis & The Playboys,FALSE,This Diamond Ring,0.628,0.609,10,-10.635,0,0.0278,0.332,0,0.136,0.762,132.596,136800
1965,Ramsey Lewis,FALSE,"The ""In"" Crowd",0.33,0.846,7,-13.677,1,0.032,0.0469,0.893,0.251,0.967,160.756,155467
1965,Herman's Hermits,FALSE,"Mrs. Brown, You've Got A Lovely Daughter (Re-Recorded)",0.493,0.732,0,-9.265,1,0.101,0.678,5.42e-6,0.0895,0.715,77.424,161920
1965,The Supremes,FALSE,Stop! In The Name Of Love,0.628,0.593,0,-7.515,1,0.0279,0.508,0,0.104,0.457,114.944,172933
1965,The Righteous Brothers,FALSE,Unchained Melody,0.367,0.215,0,-16.652,1,0.0288,0.517,0,0.618,0.255,98.742,215840
1965,Herman's Hermits,FALSE,Silhouettes (Rerecorded Version),0.644,0.594,8,-11.753,1,0.0421,0.415,3.08e-6,0.568,0.848,120.01,127067
1965,The Seekers,FALSE,I'll Never Find Another You,0.567,0.672,10,-7.666,1,0.0336,0.75,0.0837,0.367,0.795,126.509,162320
1965,Jay & The Americans,FALSE,Cara Mia,0.469,0.403,0,-12.87,1,0.0304,0.158,7.93e-4,0.325,0.515,128.291,153533
1965,The Byrds,FALSE,Mr. Tambourine Man,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-5,0.444,0.639,120.336,149467
1965,Sounds Orchestral,FALSE,Cast Your Fate To The Wind,0.56,0.302,8,-13.365,1,0.0363,0.426,0.747,0.109,0.375,128.659,195000
1965,Barbara Mason,FALSE,"Yes, I'm Ready",0.378,0.361,5,-9.093,1,0.0258,0.709,4.92e-6,0.548,0.336,87.378,182053
1965,Tom Jones,FALSE,What's New Pussycat?,0.364,0.593,2,-7.524,1,0.154,0.839,0,0.179,0.649,184.094,123707
1965,Barry McGuire,FALSE,Eve Of Destruction,0.585,0.414,2,-13.494,1,0.0442,0.352,0,0.102,0.784,116.483,216813
1965,The McCoys,FALSE,Hang On Sloopy,0.764,0.516,7,-12.099,1,0.0334,0.167,0,0.0723,0.929,115.255,231800
1965,The Yesteryears,FALSE,Ticket to Ride,0.526,0.913,9,-5.509,1,0.038,0.00262,0,0.159,0.696,122.002,179502
1965,Bert Kaempfert,FALSE,Red Roses For A Blue Lady,0.581,0.205,0,-16.62,1,0.0405,0.936,0.84,0.152,0.421,117.87,140864
1965,James Brown,FALSE,Papa's Got A Brand New Bag,0.746,0.702,4,-8.099,1,0.0766,0.493,0.0398,0.0964,0.904,129.434,125707
1965,Wayne Fontana & The Mindbenders,FALSE,The Game Of Love,0.596,0.747,9,-6.236,1,0.0326,0.196,0,0.553,0.967,109.051,126413
1965,Shirley Ellis,FALSE,Name Game,0.851,0.556,7,-12.353,0,0.118,0.0979,0,0.0888,0.965,82.142,183597
1965,Petula Clark,FALSE,I Know a Place,0.434,0.722,4,-9.637,1,0.0496,0.735,1.16e-5,0.634,0.604,137.936,162600
1965,The Supremes,FALSE,Back In My Arms Again,0.691,0.525,0,-11.074,1,0.0276,0.0234,4.93e-5,0.388,0.491,121.211,174307
1965,Barbara Lewis,FALSE,"Baby, I'm Yours",0.464,0.398,6,-14.282,1,0.03,0.401,0,0.064,0.81,98.256,152733
1965,Patti Page,FALSE,Hush Hush Sweet Charlotte,0.361,0.407,10,-11.86,1,0.0285,0.516,0,0.342,0.48,85.391,157800
1965,Freddie & The Dreamers,FALSE,The Young Ones - 2005 Remastered Version,0.707,0.407,1,-10.154,1,0.049,0.645,0,0.126,0.804,72.324,128067
1965,Gerry & The Pacemakers,FALSE,Ferry Cross The Mersey - 1997 Remastered Version,0.396,0.286,6,-11.494,0,0.0283,0.548,8.51e-6,0.122,0.618,105.289,143867
1965,The Righteous Brothers,FALSE,Just Once In My Life - Single Version,0.286,0.589,2,-7.636,1,0.0365,0.598,5.12e-4,0.494,0.334,95.298,229227
1965,Johnny Rivers,FALSE,Seventh Son,0.549,0.288,9,-20.928,1,0.0523,0.234,2.7e-4,0.973,0.962,157.788,136627
1965,Herman's Hermits,FALSE,"I'm Henry VIII, I Am",0.644,0.784,9,-10.793,1,0.0806,0.0888,0,0.112,0.962,100.903,103386
1965,Herb Alpert & The Tijuana Brass,FALSE,A Walk In The Black Forest,0.849,0.445,0,-11.863,1,0.0365,0.247,0.781,0.0752,0.778,94.068,108627
1965,The Yardbirds,FALSE,For Your Love - Original,0.4,0.773,2,-5.904,1,0.0469,0.261,0,0.0834,0.564,94.246,151023
1965,The Beach Boys,FALSE,California Girls,0.459,0.802,11,-5.719,1,0.0373,0.318,1.07e-6,0.122,0.825,115.46,166707
1965,The Moody Blues,FALSE,Go Now,0.338,0.621,5,-6.287,0,0.0342,0.542,0,0.105,0.617,117.463,195736
1965,Shirley Bassey,FALSE,Goldfinger,0.415,0.549,4,-5.215,1,0.0442,0.411,0,0.132,0.252,101.769,169053
1965,Billy Joe Royal,FALSE,Down In The Boondocks,0.867,0.335,9,-13.398,1,0.152,0.394,2.62e-4,0.109,0.817,81.726,153213
1965,Glenn Yarbrough,FALSE,Baby The Rain Must Fall,0.632,0.346,5,-14.898,1,0.0319,0.0936,0.00144,0.548,0.424,114.638,133493
1965,The Karaoke Channel,FALSE,Catch Us If You Can (In the Style of Dave Clark Five) [Karaoke Version],0.476,0.639,7,-5.566,1,0.0291,6.45e-4,0.0253,0.132,0.58,75.069,114707
1965,The Silver Beetles,FALSE,Eight Days a Week,0.356,0.732,9,-3.863,1,0.0367,0.013,0,0.461,0.747,139.142,161797
1965,The Beau Brummels,FALSE,Just A Little,0.591,0.611,9,-9.179,0,0.0394,0.165,3.71e-5,0.114,0.679,128.241,145507
1965,Ian Whitcomb,FALSE,You Turn Me On (Turn On Song),0.717,0.863,5,-8.616,1,0.0431,0.18,0.00895,0.0712,0.866,95.691,158453
1965,Marvin Gaye,FALSE,I'll Be Doggone,0.697,0.723,2,-7.639,1,0.0371,0.415,0,0.0921,0.781,133.404,167453
1965,Gary Lewis & The Playboys,FALSE,Save Your Heart For Me - 1990 Digital Remaster,0.591,0.236,2,-13.436,1,0.0304,0.0883,0,0.266,0.62,105.015,123707
1965,The Kinx,FALSE,Tired of Waiting for You,0.358,0.789,0,-6.533,1,0.0452,0.328,8.01e-5,0.34,0.694,122.763,153040
1965,Gary Lewis & The Playboys,FALSE,Count Me In,0.446,0.677,5,-8.874,1,0.0386,0.308,1.37e-6,0.129,0.778,161.523,146267
1965,The Kinks,FALSE,All Day And All Of The Night,0.551,0.952,7,-4.886,1,0.0944,0.429,6.86e-4,0.0721,0.628,136.958,141493
1965,Jackie DeShannon,FALSE,What The World Needs Now Is Love - 2002 - Remaster,0.444,0.386,1,-9.746,1,0.0291,0.863,1.06e-6,0.113,0.437,105.806,187200
1965,Tom Jones,FALSE,It's Not Unusual,0.506,0.701,0,-8.434,1,0.0483,0.606,0,0.196,0.901,91.664,119267
1965,Sir Douglas Quintet,FALSE,She's About A Mover,0.632,0.805,4,-5.063,1,0.0286,0.169,3.46e-6,0.068,0.856,89.641,145147
1965,Sam Cooke,FALSE,Shake,0.543,0.814,5,-8.502,1,0.0543,0.757,0,0.368,0.74,151.093,169987
1965,Herman's Hermits,FALSE,Wonderful World,0.624,0.84,0,-10.329,1,0.0521,0.223,0,0.216,0.823,144.304,117363
1965,Martha Reeves & The Vandellas,FALSE,Nowhere To Run - Re-Recording,0.787,0.574,3,-9.503,0,0.0599,0.253,0.219,0.0574,0.893,106.668,199750
1965,The Yardbirds,FALSE,Heart Full Of Soul,0.492,0.676,9,-9.761,0,0.0356,0.232,3.51e-5,0.0465,0.716,140.765,147893
1965,Mike Pender's Searchers,FALSE,Love Potion No. 9,0.752,0.629,9,-7.551,0,0.0308,0.184,2.71e-5,0.0843,0.827,129.801,120800
1965,Dickey Lee,FALSE,Laurie (Strange Things Happen),0.441,0.35,0,-6.99,1,0.0289,0.559,0,0.128,0.252,117.026,184533
1965,Sonny & Cher,FALSE,Baby Don't Go,0.54,0.492,0,-9.087,1,0.0286,0.473,0,0.046,0.571,121.832,194400
1965,The Turtles,FALSE,It Ain't Me Babe,0.418,0.547,7,-5.992,1,0.0335,0.253,0,0.0941,0.567,122.096,133960
1965,The Zombies,FALSE,Tell Her No,0.756,0.431,4,-10.146,1,0.0324,0.32,0.371,0.101,0.943,135.619,126600
1965,Peter And Gordon,FALSE,I Go To Pieces,0.579,0.618,4,-8.237,1,0.0275,0.624,1.29e-5,0.412,0.874,112.07,145267
1965,Vic Dana,FALSE,Red Roses For A Blue Lady,0.347,0.37,11,-12.175,1,0.0317,0.632,1.13e-6,0.156,0.334,110.986,164040
1965,Patty Duke,FALSE,Don't Just Stand There - Original Hit Version,0.574,0.256,7,-15.044,1,0.0298,0.61,7.7e-5,0.1,0.563,82.331,163160
1965,Smokey Robinson & The Miracles,FALSE,The Tracks Of My Tears,0.48,0.471,7,-6.278,1,0.028,0.807,0,0.15,0.699,98.677,174800
1965,Brenda Lee,FALSE,Too Many Rivers - Rerecorded,0.667,0.373,5,-10.211,1,0.0252,0.651,0,0.167,0.556,97.868,173373
1965,Stingray Music (Karaoke),FALSE,I Like It Like That - Karaoke Demonstration With Lead Vocal,0.673,0.546,9,-7.054,1,0.0685,0.721,0,0.264,0.876,142.122,98040
1965,Bobby Goldsboro,FALSE,Little Things - 1991 Digital Remaster,0.867,0.522,2,-10.074,1,0.0387,0.349,0.0048,0.199,0.795,129.677,146560
1965,Peter And Gordon,FALSE,True Love Ways,0.357,0.476,9,-9.592,1,0.036,0.374,4.65e-6,0.333,0.448,113.403,159107
1965,Four Tops,FALSE,It's The Same Old Song,0.705,0.79,2,-4.638,0,0.03,0.116,0,0.16,0.975,125.193,166800
1965,The Fortunes,FALSE,You've Got Your Troubles,0.628,0.78,11,-7.619,0,0.03,0.394,1.22e-6,0.16,0.629,131.479,209467
1965,Joe Tex,FALSE,Hold What You've Got,0.378,0.308,7,-12.57,1,0.0701,0.775,0,0.118,0.319,203.081,189853
1965,The Animals,FALSE,We Gotta Get Out Of This Place (US Version),0.543,0.555,5,-7.459,1,0.0377,0.653,1.31e-6,0.16,0.47,124.269,192427
1965,The Beau Brummels,FALSE,"Laugh, Laugh",0.434,0.771,1,-8.125,0,0.0421,0.656,0,0.11,0.768,128.326,173613
1965,The Rolling Stones,FALSE,The Last Time,0.327,0.928,9,-5.15,1,0.0647,0.134,0.881,0.762,0.383,167.794,221507
1965,The Lovin' Spoonful,FALSE,Do You Believe in Magic,0.544,0.746,0,-7.782,1,0.0487,0.188,0,0.334,0.739,139.345,124800
1965,Cher,FALSE,All I Really Want To Do,0.49,0.657,3,-2.996,1,0.0322,0.186,0,0.0853,0.401,124.648,177013
1965,Little Anthony & The Imperials,FALSE,Take Me Back,0.576,0.624,10,-5.256,1,0.0798,0.533,0,0.234,0.343,76.041,189613
1965,The Strangeloves,FALSE,I Want Candy,0.669,0.848,8,-10.072,0,0.03,0.0273,0.0869,0.0881,0.664,102.048,177507
1965,Smokey Robinson & The Miracles,FALSE,Ooo Baby Baby - Album Version / Stereo,0.184,0.411,7,-7.052,1,0.0303,0.781,1.4e-6,0.0847,0.441,176.237,168160
1965,Sonny Bono,FALSE,Laugh At Me - Single Version,0.547,0.703,7,-7.606,1,0.0323,0.145,0,0.158,0.618,108.004,179800
1965,Roy Head & The Traits,FALSE,Treat Her Right,0.602,0.625,0,-7.517,1,0.061,0.375,0.00281,0.308,0.959,162.315,125893
1965,Jack Jones,FALSE,The Race Is On,0.778,0.654,5,-11.976,1,0.0355,0.681,0.00635,0.0696,0.953,117.123,140787
1965,"Dino, Desi & Billy",FALSE,I'm A Fool,0.606,0.587,7,-13.501,1,0.0362,0.213,7.18e-6,0.0759,0.927,130.443,169667
1965,The Ad Libs,FALSE,The Boy From New York City - Original,0.487,0.731,11,-7.968,1,0.0638,0.769,0,0.163,0.72,148.969,181000
1965,Del Shannon,FALSE,Keep Searchin' (We'll Follow The Sun),0.624,0.758,7,-7.232,0,0.0769,0.402,3.4e-4,0.415,0.413,140.653,138320
1965,Marvin Gaye,FALSE,How Sweet It Is (To Be Loved By You),0.647,0.599,0,-6.395,1,0.0329,0.262,0,0.206,0.897,110.473,175667
1966,Sgt. Barry Sadler,FALSE,Ballad of the Green Berets (Re-recorded),0.745,0.171,1,-21.138,1,0.0474,0.365,0.137,0.102,0.932,179.283,158293
1966,The Association,FALSE,Cherish (Re-Recorded),0.501,0.616,5,-6.728,1,0.0296,0.224,0,0.125,0.176,110.712,203733
1966,The Righteous Brothers,FALSE,(You're My) Soul And Inspiration,0.315,0.413,11,-12.495,1,0.0381,0.768,1.46e-6,0.179,0.226,94.862,202267
1966,Four Tops,FALSE,"Reach Out, I'll Be There",0.64,0.717,3,-6.531,0,0.0333,0.139,0,0.166,0.719,119.725,179867
1966,? & The Mysterians,FALSE,96 Tears,0.69,0.709,11,-5.192,1,0.03,0.156,4.02e-5,0.0562,0.962,119.774,166542
1966,The Monkees,FALSE,Last Train To Clarksville,0.477,0.678,0,-6.772,1,0.0276,0.471,0,0.741,0.738,98.154,166173
1966,The Mamas & The Papas,FALSE,"Monday, Monday - Single Version",0.492,0.454,1,-10.34,1,0.0267,0.677,0,0.398,0.748,109.844,207800
1966,The Supremes,FALSE,You Can't Hurry Love,0.562,0.856,10,-7.326,1,0.191,0.583,0,0.187,0.755,194.738,171960
1966,Johnny Rivers,FALSE,The Poor Side Of Town,0.424,0.487,6,-11.956,0,0.0323,0.748,4.01e-6,0.346,0.433,103.399,217133
1966,The Mamas & The Papas,FALSE,California Dreamin',0.559,0.468,1,-12.036,0,0.0281,0.045,0,0.0705,0.656,112.255,158773
1966,The Lovin' Spoonful,FALSE,Summer in the City,0.427,0.675,10,-9.762,1,0.0399,0.0435,6.88e-5,0.102,0.535,110.914,163000
1966,Roger Williams,FALSE,Born Free,0.612,0.627,0,-8.64,1,0.0347,0.583,1.03e-5,0.1,0.483,118.132,142613
1966,Nancy Sinatra,FALSE,These Boots Are Made For Walkin',0.718,0.323,9,-15.533,1,0.0601,0.562,1.09e-6,0.0827,0.468,82.717,162867
1966,Jimmy Ruffin,FALSE,What Becomes Of The Brokenhearted,0.657,0.622,2,-6.22,0,0.0238,0.691,0,0.376,0.658,97.515,179760
1966,Frank Sinatra,FALSE,Strangers In The Night - Remastered ) [The Frank Sinatra Collection],0.268,0.509,0,-7.951,1,0.0282,0.672,0,0.634,0.514,93.153,164827
1966,The Yesteryears,FALSE,We Can Work It Out,0.607,0.762,2,-5.24,1,0.0278,0.0151,0,0.296,0.573,106.94,133108
1966,The Young Rascals,FALSE,Good Lovin' - Single Version,0.252,0.507,2,-13.337,1,0.0442,0.00206,5.7e-4,0.325,0.807,196.494,150907
1966,New Vaudeville Band,FALSE,Winchester Cathedral - Re-Recording,0.851,0.37,7,-13.749,1,0.0548,0.537,1.9e-6,0.132,0.884,122.554,129253
1966,Tommy James & The Shondells,FALSE,Hanky Panky - Single Version,0.659,0.851,2,-8.188,1,0.0482,0.349,0,0.0401,0.906,125.336,173773
1966,Percy Sledge,FALSE,When A Man Loves A Woman,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.203,97.398,173867
1966,The Rolling Stones,FALSE,Paint It Black - (Original Single Mono Version),0.499,0.857,5,-7.8,0,0.0916,0.0185,0.0699,0.371,0.777,159.743,224093
1966,Petula Clark,FALSE,My Love,0.513,0.861,9,-6.446,1,0.0402,0.681,3.94e-5,0.29,0.943,173.72,164133
1966,Lou Christie,FALSE,Lightnin' Strikes (Re-Recorded),0.577,0.783,3,-4.352,1,0.0383,0.138,0.472,0.0782,0.579,127.372,174093
1966,The Troggs,FALSE,Wild Thing (Re-Recorded),0.706,0.686,9,-9.23,1,0.0703,0.651,0.0948,0.081,0.536,104.469,153120
1966,Paul Revere & The Raiders,FALSE,Kicks (Re-Recorded),0.531,0.796,8,-7.654,1,0.0305,0.0518,1.14e-4,0.25,0.563,129.117,165507
1966,Donovan,FALSE,Sunshine Superman,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-6,0.0962,0.654,132.783,195000
1966,The Silver Beetles,FALSE,Paperback Writer,0.304,0.724,7,-4.69,1,0.0351,0.119,7.08e-4,0.781,0.618,157.625,137340
1966,The Happenings,FALSE,See You In September,0.516,0.313,5,-13.049,1,0.0296,0.811,0,0.191,0.773,128.792,154027
1966,The Supremes,FALSE,You Keep Me Hangin' On,0.681,0.627,8,-6.866,0,0.0415,0.333,0,0.0698,0.807,127.664,163280
1966,Sam The Sham & The Pharaohs,FALSE,Li'l Red Riding Hood,0.661,0.394,2,-11.893,1,0.0333,0.709,0,0.0997,0.529,122.383,162960
1966,Mitch Ryder and The Detroit Wheels,FALSE,Devil With A Blue Dress On & Good Golly Miss Molly - Original,0.564,0.566,7,-18.599,1,0.0587,0.228,0,0.185,0.772,79.289,199000
1966,The Beach Boys,FALSE,Good Vibrations,0.414,0.528,1,-7.733,1,0.0343,0.0495,2.6e-4,0.117,0.322,74.627,255400
1966,Mindbenders,FALSE,A Groovy Kind Of Love,0.462,0.639,9,-6.775,1,0.0273,0.448,0,0.162,0.755,97.025,120373
1966,Dusty Springfield,FALSE,You Don't Have To Say You Love Me,0.323,0.517,2,-9.08,0,0.0341,0.379,0,0.0748,0.612,112.09,170440
1966,The Capitols,FALSE,Cool Jerk,0.704,0.574,10,-14.524,0,0.0611,0.339,0,0.0705,0.759,83.955,166747
1966,Sandy Posey,FALSE,Born A Woman - Re-Recording,0.667,0.277,0,-14.388,1,0.0343,0.517,0,0.135,0.751,111.656,125987
1966,The Cyrkle,FALSE,Red Rubber Ball,0.644,0.459,9,-11.702,1,0.0322,0.657,0,0.0876,0.875,92.801,137493
1966,Carla Thomas,FALSE,B-A-B-Y - Re-Recording,0.799,0.584,8,-9.095,1,0.0393,0.101,0,0.0792,0.805,117.977,166107
1966,The Left Banke,FALSE,Walk Away Renee,0.472,0.444,9,-11.75,1,0.0293,0.229,0,0.306,0.575,118.281,162907
1966,The Lovin' Spoonful,FALSE,Daydream,0.825,0.35,1,-10.269,1,0.0492,0.803,0,0.109,0.845,110.747,139053
1966,The Outsiders,FALSE,Time Won't Let Me,0.586,0.827,11,-7.152,0,0.0337,0.0609,2.13e-6,0.143,0.909,151.074,188622
1966,Tommy Roe,FALSE,Hooray For Hazel,0.72,0.555,9,-13.236,1,0.0381,0.122,0,0.0546,0.928,115.986,151040
1966,Tommy Roe,FALSE,Sweet Pea,0.651,0.554,4,-12.327,1,0.0364,0.0733,1.97e-6,0.0676,0.963,119.279,134893
1966,The Hollies,FALSE,Bus Stop - 1997 Remastered Version,0.625,0.76,4,-5.591,0,0.0388,0.0614,0,0.116,0.711,136.541,175160
1966,James & Bobby Purify,FALSE,I'm Your Puppet,0.706,0.516,10,-8.378,1,0.032,0.103,0.00107,0.551,0.743,94.428,179960
1966,B.J. Thomas,FALSE,I'm so Lonesome I Could Cry,0.409,0.376,7,-8.841,1,0.0291,0.108,2.56e-5,0.142,0.324,79.685,189760
1966,The Temptations,FALSE,Ain't Too Proud To Beg,0.774,0.713,0,-5.472,1,0.0397,0.368,0,0.0679,0.961,119.41,151867
1966,The Standells,FALSE,Dirty Water,0.665,0.712,4,-8.579,1,0.0395,0.042,0,0.0943,0.82,143.026,167000
1966,Bob Lind,FALSE,Elusive Butterfly,0.577,0.621,3,-8.217,1,0.0262,0.099,0,0.0945,0.793,94.982,168533
1966,Simon & Garfunkel,FALSE,I Am a Rock,0.661,0.614,0,-10.305,1,0.0386,0.433,8.71e-6,0.105,0.744,113.904,170120
1966,Ray Charles,FALSE,Crying Time,0.398,0.272,8,-10.074,1,0.0306,0.784,0,0.12,0.435,66.726,178787
1966,Johnny Rivers,FALSE,Secret Agent Man,0.543,0.445,4,-16.834,0,0.0466,0.0293,0.00894,0.964,0.924,163.126,185507
1966,Simon & Garfunkel,FALSE,The Sound of Silence,0.432,0.398,6,-12.419,1,0.0287,0.201,3.94e-5,0.138,0.526,106.777,185133
1966,Peter And Gordon,FALSE,Lady Godiva,0.633,0.486,5,-9.518,0,0.0319,0.77,0,0.0536,0.762,124.69,147040
1966,Simon & Garfunkel,FALSE,Homeward Bound,0.568,0.33,3,-14.309,1,0.0325,0.862,0,0.109,0.577,93.292,148600
1966,The Lovin' Spoonful,FALSE,Did You Ever Have to Make up Your Mind?,0.79,0.514,2,-8.884,1,0.0336,0.782,0,0.231,0.961,120.227,118453
1966,Robert Parker,FALSE,Barefootin',0.734,0.477,6,-10.822,1,0.0485,0.409,6.62e-4,0.0768,0.938,145.188,157173
1966,Stevie Wonder,FALSE,Uptight (Everything's Alright) - Single Version,0.583,0.788,6,-4.502,1,0.0309,0.129,0,0.147,0.896,134.224,172760
1966,Cher,FALSE,Bang Bang (My Baby Shot Me Down) [1990 - Remastered],0.418,0.382,7,-12.789,0,0.0294,0.223,6.74e-6,0.211,0.878,167.049,166173
1966,The Beach Boys,FALSE,Sloop John B - 1996 - Remaster,0.567,0.745,8,-5.423,1,0.0264,0.402,0,0.0873,0.902,125.575,180133
1966,The Surfaris,FALSE,Wipe Out - Re-Recording,0.377,0.853,0,-10.995,1,0.0402,0.00984,0.964,0.144,0.604,155.29,132667
1966,Count Five,FALSE,Psychotic Reaction,0.414,0.642,11,-10.589,1,0.11,7.44e-4,0.0143,0.13,0.636,164.579,189213
1966,The Temptations,FALSE,Beauty Is Only Skin Deep,0.663,0.458,0,-8,1,0.0662,0.0857,0,0.179,0.593,119.81,142667
1966,The T-Bones,FALSE,No Matter What Shape (Your Stomach's In) - Original Hit Version,0.786,0.803,0,-12.7,1,0.0313,0.257,0.793,0.044,0.964,125.841,136853
1966,Paul Revere & The Raiders,FALSE,Just Like Me,0.614,0.845,0,-5.79,1,0.041,0.568,1.12e-5,0.339,0.941,127.089,145467
